"user_pk","id","review_count","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
72,"tndu****",62,"럭키","미녀와 야수","곡성(哭聲)","26년","더 킹","변호인","아수라","캡틴 아메리카: 시빌 워","너의 이름은.","넛잡: 땅콩 도둑들","명량","아가씨","해빙","해적: 바다로 간 산적","공각기동대 : 고스트 인 더 쉘","디 워","레미제라블","밀정","싱글라이더","연평해전","인터스텔라","국제시장","다크 나이트 라이즈","트럭","헬로우 고스트","23 아이덴티티","겨울왕국","레버넌트: 죽음에서 돌아온 자","레지던트 이블: 파멸의 날","뷰티 인사이드"
78,"ekdn****",30,"럭키","너의 이름은.","마스터","인천상륙작전","변호인","킹스맨 : 시크릿 에이전트","두 남자","아수라","암살","연평해전","내부자들","더 킹","인터스텔라","터널","형","로건","미녀와 야수","세 얼간이","아가씨","7번방의 선물","극비수사","콩: 스컬 아일랜드","허브","건축학개론","국제시장","다크 나이트","디 워","베테랑","성난 변호사","프리즌"
79,"sean****",58,"설국열차","명량","부산행","인터스텔라","내부자들","너의 이름은.","변호인","인천상륙작전","공조","로건","아수라","조작된 도시","터널","연평해전","킹스맨 : 시크릿 에이전트","프리즌","관상","럭키","미녀와 야수","신비한 동물사전","인디펜던스 데이: 리써전스","형","검은 사제들","라라랜드","마스터","밀정","컨택트","해무","23 아이덴티티","괴물"
82,"vero****",47,"미녀와 야수","인천상륙작전","명량","곡성(哭聲)","국제시장","부산행","겨울왕국","닥터 스트레인지","더 킹","아가씨","아수라","암살","프리즌","터널","라라랜드","마스터","변호인","아저씨","콩: 스컬 아일랜드","킹스맨 : 시크릿 에이전트","극비수사","다크 나이트 라이즈","레미제라블","써니","인셉션","천녀유혼","판도라","검사외전","공조","그랑프리"
84,"hyej****",72,"변호인","럭키","부산행","킹스맨 : 시크릿 에이전트","곡성(哭聲)","공조","내부자들","마스터","덕혜옹주","인천상륙작전","터널","7광구","마음이...","캡틴 아메리카: 시빌 워","헬로우 고스트","닥터 스트레인지","더 킹","라라랜드","명량","모아나","신데렐라","신비한 동물사전","아가씨","컨택트","두 남자","레미제라블","보통사람","아바타","아저씨","엑스맨: 데이즈 오브 퓨처 패스트"
87,"momo****",64,"미녀와 야수","변호인","밀정","럭키","부산행","킹스맨 : 시크릿 에이전트","내부자들","너의 이름은.","로건","덕혜옹주","어벤져스: 에이지 오브 울트론","인천상륙작전","터널","7광구","마음이...","캡틴 아메리카: 시빌 워","헬로우 고스트","혹성탈출: 반격의 서막","괴물","닥터 스트레인지","더 킹","라라랜드","명량","모아나","베테랑","신데렐라","신비한 동물사전","아가씨","암살","컨택트"
93,"choo****",69,"변호인","공각기동대 : 고스트 인 더 쉘","캡틴 아메리카: 시빌 워","남과 여","다크 나이트","로건","뷰티 인사이드","아수라","킹스맨 : 시크릿 에이전트","헬로우 고스트","화려한 휴가","26년","검은 사제들","고지전","디 워","디어 존","라라랜드","마스터","명량","설국열차","역린","주토피아","7번방의 선물","공조","관상","괴물","국가대표","나의 산티아고","내 사랑 싸가지","노브레싱"
94,"iamy****",30,"부산행","내부자들","럭키","로건","인터스텔라","더 킹","공조","밀정","해빙","너의 이름은.","디 워","라라랜드","마스터","매드맥스: 분노의 도로","재심","26년","귀향","미녀와 야수","베테랑","변호인","설국열차","수상한 그녀","인천상륙작전","콩: 스컬 아일랜드","검은 사제들","괴물","그래비티","레버넌트: 죽음에서 돌아온 자","버드맨","암살"
98,"thdu****",98,"부산행","더 킹","너의 이름은.","암살","곡성(哭聲)","마스터","명량","미녀와 야수","공조","늑대소년","디 워","쉰들러 리스트","인터스텔라","라라랜드","럭키","로건","모아나","애정결핍이 두 남자에게 미치는 영향","인사이드 아웃","조작된 도시","터널","7번방의 선물","간 큰 가족","검은 사제들","광해 왕이 된 남자","밀정","보통사람","비긴 어게인","신비한 동물사전","어벤져스: 에이지 오브 울트론"
103,"sunw****",40,"곡성(哭聲)","인터스텔라","너의 이름은.","로건","닥터 스트레인지","미녀와 야수","콩: 스컬 아일랜드","군도:민란의 시대","헬로우 고스트","더 킹","라라랜드","메가마인드","변호인","신세계","어바웃 타임","연평해전","김관장 대 김관장 대 김관장","베테랑","보통사람","어벤져스: 에이지 오브 울트론","인디펜던스 데이: 리써전스","인사이드 아웃","조작된 도시","킹스맨 : 시크릿 에이전트","히말라야","26년","검은 사제들","공조","국제시장","그래비티"
109,"sky_****",38,"부산행","공조","너의 이름은.","마스터","아수라","프리즌","공각기동대 : 고스트 인 더 쉘","더 킹","럭키","명량","변호인","곡성(哭聲)","로건","보통사람","인터스텔라","내부자들","닥터 스트레인지","히말라야","26년","7번방의 선물","연평해전","킹스맨 : 시크릿 에이전트","혹성탈출: 반격의 서막","23 아이덴티티","국제시장","다크 나이트 라이즈","디어 존","라라랜드","쇼생크 탈출","신데렐라"
110,"tlsw****",57,"국제시장","더 킹","넛잡: 땅콩 도둑들","디 워","마스터","변호인","킹스맨 : 시크릿 에이전트","덕혜옹주","럭키","미녀와 야수","밀정","신데렐라","인디펜던스 데이: 리써전스","콩: 스컬 아일랜드","터널","판도라","겨울왕국","베테랑","제이슨 본","공조","로건","보통사람","어벤져스: 에이지 오브 울트론","인천상륙작전","쥬라기 월드","캡틴 아메리카: 시빌 워","컨택트","특종: 량첸살인기","평양성","강철대오: 구국의 철가방"
113,"dbfl****",77,"베테랑","7번방의 선물","더 킹","해무","관상","아수라","암살","광해 왕이 된 남자","극비수사","김씨 표류기","럭키","미녀는 괴로워","밀정","왕의 남자","콩: 스컬 아일랜드","해적: 바다로 간 산적","헬로우 고스트","강남 1970","검은 사제들","그랑프리","깡철이","나를 찾아줘","더 테러 라이브","동주","디 워","락 오브 에이지","레버넌트: 죽음에서 돌아온 자","마스터","미녀와 야수","블루 발렌타인"
130,"kooo****",30,"내부자들","명량","로건","인터스텔라","더 킹","밀정","해빙","너의 이름은.","디 워","라라랜드","재심","26년","베테랑","변호인","설국열차","수상한 그녀","검은 사제들","공각기동대 : 고스트 인 더 쉘","괴물","그래비티","버드맨","암살","연평해전","터널","군도:민란의 시대","다크 나이트 라이즈","도리화가","매그니피센트 7","멋진 하루","뷰티 인사이드"
134,"soli****",54,"부산행","곡성(哭聲)","내부자들","명량","로건","인터스텔라","더 킹","공조","밀정","라라랜드","마스터","매드맥스: 분노의 도로","재심","26년","귀향","베테랑","변호인","인천상륙작전","콩: 스컬 아일랜드","검은 사제들","괴물","그래비티","레버넌트: 죽음에서 돌아온 자","버드맨","암살","연평해전","다크 나이트 라이즈","도리화가","매그니피센트 7","멋진 하루"
147,"skul****",42,"부산행","더 킹","너의 이름은.","변호인","암살","곡성(哭聲)","마스터","명량","미녀와 야수","인천상륙작전","킹스맨 : 시크릿 에이전트","공조","늑대소년","디 워","매드맥스: 분노의 도로","쉰들러 리스트","아가씨","아바타","인터스텔라","라라랜드","모아나","애정결핍이 두 남자에게 미치는 영향","인사이드 아웃","조작된 도시","터널","7번방의 선물","간 큰 가족","검은 사제들","광해 왕이 된 남자","국가대표"
151,"rkdu****",38,"라라랜드","곡성(哭聲)","변호인","킹스맨 : 시크릿 에이전트","검은 사제들","로건","군도:민란의 시대","너의 이름은.","럭키","마스터","부산행","헬로우 고스트","23 아이덴티티","26년","버드맨","설국열차","소셜포비아","인셉션","인터스텔라","검사외전","공각기동대 : 고스트 인 더 쉘","공조","관상","그래비티","다크 나이트","디 워","사도","역린","연평해전","평양성"
158,"suri****",49,"국제시장","캡틴 아메리카: 시빌 워","닥터 스트레인지","디스트릭트 9","럭키","베테랑","프리즌","다크 나이트","더 킹","말할 수 없는 비밀","명량","미씽: 사라진 여자","비긴 어게인","아수라","어벤져스: 에이지 오브 울트론","조선명탐정 : 사라진 놉의 딸","킹스맨 : 시크릿 에이전트","판도라","혹성탈출: 반격의 서막","23 아이덴티티","겨울왕국","나의 사랑 나의 신부","너는 펫","너의 이름은.","넛잡: 땅콩 도둑들","다세포 소녀","다크 나이트 라이즈","레버넌트: 죽음에서 돌아온 자","맨 오브 스틸","미녀는 괴로워"
161,"tlsd****",92,"럭키","변호인","캡틴 아메리카: 시빌 워","남과 여","로건","아수라","화려한 휴가","26년","가디언즈 오브 갤럭시","검은 사제들","너의 이름은.","더 킹","덕혜옹주","디 워","라라랜드","마스터","밀정","설국열차","스파이","신데렐라","아가씨","아델라인 : 멈춰진 시간","암살","역린","주토피아","집행자","터널","7번방의 선물","갤로우즈","겨울왕국"
166,"tldm****",33,"럭키","공조","부산행","곡성(哭聲)","변호인","밀정","콩: 스컬 아일랜드","라라랜드","마스터","보통사람","해빙","캡틴 아메리카: 시빌 워","명량","인터스텔라","꽃미남 연쇄 테러사건","베테랑","은밀하게 위대하게","인천상륙작전","조작된 도시","킹스맨 : 시크릿 에이전트","프리즌","26년","검사외전","겨울왕국","귀향","극비수사","레버넌트: 죽음에서 돌아온 자","아가씨","터널","헬로우 고스트"
172,"tiny****",33,"곡성(哭聲)","그래도 내가 하지 않았어","인터스텔라","더 킹","부산행","인천상륙작전","7인의 사무라이","공조","럭키","암살","국제시장","김관장 대 김관장 대 김관장","너의 이름은.","동주","말할 수 없는 비밀","변호인","설국열차","소셜포비아","아가씨","해빙","헬로우 고스트","26년","다세포 소녀","다크 나이트 라이즈","도둑들","마파도 2","버드맨","베테랑","보통사람","사도"
174,"yung****",46,"베테랑","곡성(哭聲)","라라랜드","변호인","로건","해빙","검사외전","인디펜던스 데이: 리써전스","인천상륙작전","캡틴 아메리카: 시빌 워","터널","검은 집","공조","국제시장","꽃미남 연쇄 테러사건","나의 사랑 나의 신부","밀정","세 얼간이","클레멘타인","나의 산티아고","레버넌트: 죽음에서 돌아온 자","마스터","마파도 2","신데렐라","아가씨","악의 연대기","어벤져스: 에이지 오브 울트론","추격자","터미네이터 2","판도라"
177,"book****",43,"곡성(哭聲)","부산행","레버넌트: 죽음에서 돌아온 자","검은 사제들","더 킹","럭키","명량","미녀와 야수","배트맨 대 슈퍼맨: 저스티스의 시작","뷰티 인사이드","너의 이름은.","라라랜드","베테랑","인터스텔라","프리즌","7번방의 선물","공각기동대 : 고스트 인 더 쉘","국제시장","귀향","디 워","레지던트 이블: 파멸의 날","미씽: 사라진 여자","어벤져스: 에이지 오브 울트론","엑스맨: 데이즈 오브 퓨처 패스트","역린","왕의 남자","주토피아","포화 속으로","26년","검사외전"
178,"dlxo****",48,"미녀와 야수","곡성(哭聲)","변호인","킹스맨 : 시크릿 에이전트","검은 사제들","로건","군도:민란의 시대","너의 이름은.","럭키","마스터","베테랑","헬로우 고스트","23 아이덴티티","26년","버드맨","설국열차","소셜포비아","신비한 동물사전","인터스텔라","갤로우즈","검사외전","공각기동대 : 고스트 인 더 쉘","공조","관상","국제시장","그래비티","다크 나이트","데드풀","디 워","사도"
188,"cara****",65,"곡성(哭聲)","마스터","해무","26년","너의 이름은.","멋진 하루","변호인","아수라","조작된 도시","판도라","건축학개론","검사외전","고지전","굿바이 싱글","그랜드 부다페스트 호텔","나를 잊지 말아요","노브레싱","대호","더 킹","도둑들","메가마인드","미녀와 야수","미쓰 와이프","베를린","벤자민 버튼의 시간은 거꾸로 간다","사도","소셜포비아","쇼생크 탈출","스플릿","어벤져스"
190,"euns****",80,"너의 이름은.","프리즌","곡성(哭聲)","더 킹","로건","공조","밀정","베테랑","변호인","군도:민란의 시대","닥터 스트레인지","부산행","사도","신세계","캡틴 아메리카: 시빌 워","콩: 스컬 아일랜드","해빙","레버넌트: 죽음에서 돌아온 자","마션","마스터","스타워즈: 깨어난 포스","싱글라이더","역린","인천상륙작전","혹성탈출: 반격의 서막","공각기동대 : 고스트 인 더 쉘","국제시장","김씨 표류기","메가마인드","모아나"
197,"hung****",48,"굿바이 마이 프랜드","곡성(哭聲)","베테랑","더 킹","인터스텔라","쥬라기 월드","해무","관상","내부자들","아수라","암살","공조","극비수사","김씨 표류기","럭키","매드맥스: 분노의 도로","미녀는 괴로워","밀정","부산행","왕의 남자","은밀하게 위대하게","인셉션","인천상륙작전","콩: 스컬 아일랜드","해적: 바다로 간 산적","허브","강남 1970","검은 사제들","고지전","깡철이"
200,"poin****",37,"미녀와 야수","변호인","밀정","럭키","킹스맨 : 시크릿 에이전트","곡성(哭聲)","공조","내부자들","너의 이름은.","로건","덕혜옹주","어벤져스: 에이지 오브 울트론","인천상륙작전","터널","7광구","마음이...","캡틴 아메리카: 시빌 워","헬로우 고스트","혹성탈출: 반격의 서막","괴물","국제시장","닥터 스트레인지","더 킹","라라랜드","명량","모아나","신데렐라","신비한 동물사전","아가씨","암살"
203,"arro****",37,"변호인","로건","미녀와 야수","밀정","라라랜드","명량","조작된 도시","인천상륙작전","인터스텔라","킹스맨 : 시크릿 에이전트","설국열차","콩: 스컬 아일랜드","프리즌","7번방의 선물","검은 사제들","닥터 스트레인지","더 폰","럭키","마스터","히말라야","검사외전","국제시장","나를 잊지 말아요","암살","캡틴 아메리카: 시빌 워","23 아이덴티티","광해 왕이 된 남자","디 워","마션","마음이..."
207,"ehdr****",35,"변호인","인터스텔라","부산행","명량","미녀와 야수","설국열차","인천상륙작전","공조","더 킹","밀정","매그니피센트 7","관상","베테랑","터널","내부자들","늑대소년","디 워","라라랜드","아수라","재심","조작된 도시","공각기동대 : 고스트 인 더 쉘","김씨 표류기","나의 사랑 나의 신부","넛잡: 땅콩 도둑들","덕혜옹주","레지던트 이블: 파멸의 날","어바웃 타임","역린","연평해전"
214,"ghos****",71,"변호인","아수라","판도라","곡성(哭聲)","부산행","국제시장","신세계","인천상륙작전","터널","혹성탈출: 반격의 서막","끝까지 간다","너의 이름은.","더 킹","두 남자","배트맨 대 슈퍼맨: 저스티스의 시작","베를린","아가씨","용의자","이끼","허브","군도:민란의 시대","나를 잊지 말아요","내부자들: 디 오리지널","닥터 스트레인지","레지던트 이블: 파멸의 날","로그 원: 스타워즈 스토리","명량","미씽: 사라진 여자","밀정","박쥐"
218,"chil****",26,"럭키","변호인","부산행","남과 여","다크 나이트","로건","뷰티 인사이드","아수라","킹스맨 : 시크릿 에이전트","헬로우 고스트","화려한 휴가","26년","가디언즈 오브 갤럭시","검은 사제들","고지전","너의 이름은.","더 킹","덕혜옹주","디 워","디어 존","라라랜드","마스터","명량","밀정","설국열차","신데렐라","아가씨","아델라인 : 멈춰진 시간","암살","역린"
226,"pine****",53,"수어사이드 스쿼드","곡성(哭聲)","변호인","명량","킹스맨 : 시크릿 에이전트","검은 사제들","내부자들","미녀와 야수","배트맨 대 슈퍼맨: 저스티스의 시작","설국열차","라라랜드","아가씨","아수라","악의 연대기","인터스텔라","남과 여","다크 나이트 라이즈","데스 노트","말할 수 없는 비밀","미니언즈","소셜포비아","쇼생크 탈출","암살","역린","왕의 남자","은밀하게 위대하게","인디펜던스 데이: 리써전스","주토피아","캡틴 아메리카: 시빌 워","타짜-신의 손"
234,"rich****",56,"스타워즈 에피소드 4 - 새로운 희망","마스터","괴물","닥터 스트레인지","럭키","로그 원: 스타워즈 스토리","인터스텔라","판도라","극비수사","아수라","킹스맨 : 시크릿 에이전트","타짜-신의 손","트론: 새로운 시작","과속스캔들","그래비티","김씨 표류기","다크 나이트","디 워","무법자","밀정","베테랑","신세계","인천상륙작전","콩: 스컬 아일랜드","탐정 홍길동: 사라진 마을","26년","7번방의 선물","갤로우즈","겨울왕국","공각기동대 : 고스트 인 더 쉘"
236,"0119****",71,"어벤져스: 에이지 오브 울트론","마스터","명량","캡틴 아메리카: 시빌 워","곡성(哭聲)","내부자들","럭키","로그 원: 스타워즈 스토리","암살","인터스텔라","검은 사제들","극비수사","변호인","아수라","킹스맨 : 시크릿 에이전트","타짜-신의 손","트론: 새로운 시작","그래비티","김씨 표류기","더 킹","미션 임파서블: 로그네이션","베테랑","설국열차","신세계","인천상륙작전","콩: 스컬 아일랜드","탐정 홍길동: 사라진 마을","26년","7번방의 선물","겨울왕국"
237,"davi****",84,"부산행","곡성(哭聲)","명량","럭키","공조","밀정","해빙","너의 이름은.","마스터","매드맥스: 분노의 도로","26년","귀향","베테랑","설국열차","콩: 스컬 아일랜드","검은 사제들","공각기동대 : 고스트 인 더 쉘","괴물","레버넌트: 죽음에서 돌아온 자","암살","연평해전","터널","군도:민란의 시대","매그니피센트 7","멋진 하루","뷰티 인사이드","비긴 어게인","인셉션","캡틴 아메리카: 시빌 워","킹스맨 : 시크릿 에이전트"
248,"hanb****",77,"어벤져스: 에이지 오브 울트론","마션","마스터","캡틴 아메리카: 시빌 워","괴물","닥터 스트레인지","로그 원: 스타워즈 스토리","암살","인터스텔라","판도라","변호인","트론: 새로운 시작","과속스캔들","그래비티","김씨 표류기","다크 나이트","디 워","무법자","미녀와 야수","설국열차","수상한 그녀","인천상륙작전","콩: 스컬 아일랜드","탐정 홍길동: 사라진 마을","26년","7번방의 선물","갤로우즈","겨울왕국","공각기동대 : 고스트 인 더 쉘","공조"
250,"seok****",84,"변호인","밀정","베테랑","명량","인천상륙작전","인터스텔라","킹스맨 : 시크릿 에이전트","공조","설국열차","콩: 스컬 아일랜드","7번방의 선물","국가대표","닥터 스트레인지","더 폰","럭키","마스터","아가씨","히말라야","국제시장","나를 잊지 말아요","더 킹","덕혜옹주","암살","캡틴 아메리카: 시빌 워","광해 왕이 된 남자","디 워","마음이...","모아나","아수라","악의 연대기"
252,"dbsw****",94,"미녀와 야수","곡성(哭聲)","변호인","더 킹","콩: 스컬 아일랜드","라라랜드","보통사람","캡틴 아메리카: 시빌 워","명량","꽃미남 연쇄 테러사건","너의 이름은.","은밀하게 위대하게","인천상륙작전","판도라","프리즌","26년","검사외전","겨울왕국","극비수사","레버넌트: 죽음에서 돌아온 자","미스 페레그린과 이상한 아이들의 집","아가씨","헬로우 고스트","디 워","로건","세 얼간이","주토피아","트랜스포머","해무","혹성탈출: 반격의 서막"
261,"kkam****",41,"변호인","곡성(哭聲)","부산행","명량","미녀와 야수","인천상륙작전","매그니피센트 7","콩: 스컬 아일랜드","관상","베테랑","터널","내부자들","늑대소년","디 워","라라랜드","아수라","재심","조작된 도시","공각기동대 : 고스트 인 더 쉘","김씨 표류기","나의 사랑 나의 신부","넛잡: 땅콩 도둑들","덕혜옹주","레지던트 이블: 파멸의 날","역린","연평해전","캡틴 아메리카: 시빌 워","겨울왕국","국가대표","국제시장"
266,"tall****",38,"럭키","너의 이름은.","미녀와 야수","프리즌","곡성(哭聲)","더 킹","로건","공조","밀정","베테랑","내부자들","닥터 스트레인지","부산행","사도","신세계","아수라","재심","캡틴 아메리카: 시빌 워","해빙","레버넌트: 죽음에서 돌아온 자","마스터","말할 수 없는 비밀","베를린","설국열차","스타워즈: 깨어난 포스","역린","인천상륙작전","혹성탈출: 반격의 서막","공각기동대 : 고스트 인 더 쉘","국제시장"
272,"leen****",42,"부산행","수어사이드 스쿼드","곡성(哭聲)","변호인","명량","인천상륙작전","내부자들","미녀와 야수","배트맨 대 슈퍼맨: 저스티스의 시작","더 킹","밀정","아가씨","아수라","악의 연대기","인터스텔라","남과 여","다크 나이트 라이즈","덕혜옹주","말할 수 없는 비밀","베테랑","신세계","아저씨","암살","역린","은밀하게 위대하게","인디펜던스 데이: 리써전스","주토피아","캡틴 아메리카: 시빌 워","타짜-신의 손","탐정 : 더 비기닝"
289,"sksd****",50,"곡성(哭聲)","부산행","검사외전","라라랜드","공조","럭키","변호인","쉰들러 리스트","국제시장","마스터","아수라","조작된 도시","킹스맨 : 시크릿 에이전트","해적: 바다로 간 산적","검은 사제들","괴물","늑대소년","달콤한 인생","디 워","로건","맨 인 더 다크","미쓰 와이프","밀정","배트맨 대 슈퍼맨: 저스티스의 시작","보통사람","빅매치","수어사이드 스쿼드","신비한 동물사전","오빠생각","천국에 다녀온 소년"
